# wl flux eflux
5.883330510134319411e+02 6.517401048416933129e-01 8.332568380004794217e-02
5.883353609779832141e+02 6.765982429218444505e-01 7.997146374681417258e-02
5.883376706845845092e+02 6.448452470436785156e-01 8.019967560998539358e-02
5.883399801332490142e+02 7.465578501945571155e-01 8.273133945591110150e-02
5.883422893239898031e+02 7.292894766480908508e-01 8.263423014202311845e-02
5.883445982568201771e+02 7.981652750188094059e-01 8.415971368345288861e-02
5.883469069317534377e+02 7.724335103181134699e-01 8.049547786446568931e-02
5.883492153488019767e+02 8.039961688430488085e-01 8.523367859350758358e-02
5.883515235079801187e+02 7.110328882279917107e-01 8.526813297739235797e-02
5.883538314093002555e+02 7.240639435016331671e-01 8.216905564132989670e-02
5.883561390527758022e+02 8.404243648541918077e-01 8.212706060719185408e-02
5.883584464384197190e+02 8.299533435581110119e-01 8.249457269068392884e-02
5.883607535662456485e+02 7.924714118746505331e-01 8.150299883081932317e-02
5.883630604362663234e+02 7.229968171832640289e-01 8.546766871122113418e-02
5.883653670484950453e+02 8.322063839457859435e-01 8.598146400571385350e-02
5.883676734029447744e+02 6.536503802247032313e-01 8.103003977334506669e-02
5.883699794996293804e+02 8.375231925837640645e-01 8.362577268109215589e-02
5.883722853385612552e+02 7.562002537478265118e-01 8.278480598127570256e-02
5.883745909197540414e+02 8.333998577612065084e-01 8.457120458603568924e-02
5.883768962432206990e+02 7.778126546264875207e-01 8.292697198776606549e-02
5.883792013089744160e+02 5.985438047648788951e-01 8.142538389443325364e-02
5.883815061170283798e+02 7.045526207512518013e-01 8.077210513057972441e-02
5.883838106673957782e+02 7.728336293278051938e-01 8.170103690496734183e-02
5.883861149600897988e+02 7.593513733222799766e-01 8.468044356880206902e-02
5.883884189951234021e+02 7.858589308623362690e-01 8.028543012892862263e-02
5.883907227725103439e+02 6.332287041524654603e-01 8.149818480033664547e-02
5.883930262922631300e+02 6.957643153513010104e-01 8.349972361198919335e-02
5.883953295543952891e+02 7.733223669517407250e-01 8.257097029824889134e-02
5.883976325589200087e+02 6.719461660108340118e-01 8.102681354736600283e-02
5.883999353058502493e+02 7.846320382132135896e-01 8.299643966548467255e-02
5.884022377951993121e+02 7.715100051912907597e-01 8.209522655173084882e-02
5.884045400269802713e+02 7.781706031554015413e-01 8.350797406958736235e-02
5.884068420012065417e+02 6.878508218869371360e-01 8.352098248085434995e-02
5.884091437178911974e+02 6.971474293059785055e-01 8.392569625289639235e-02
5.884114451770470851e+02 6.314876574971195478e-01 8.140928899141587627e-02
5.884137463786879607e+02 8.281201335880172820e-01 8.199335080358587102e-02
5.884160473228263299e+02 7.956944847521419950e-01 8.426309189624008045e-02
5.884183480094760625e+02 7.556775624897895671e-01 8.378985185229274879e-02
5.884206484386497777e+02 7.279289994694307930e-01 8.421330221775732983e-02
5.884229486103606632e+02 8.593542516110428409e-01 8.776997757492534247e-02
5.884252485246221340e+02 6.842517637844709455e-01 8.112696392021818970e-02
5.884275481814474915e+02 7.327012414924692907e-01 8.360646540315803954e-02
5.884298475808498097e+02 6.309364739488335649e-01 8.342409499340297518e-02
5.884321467228419351e+02 8.464021960847100123e-01 8.552314730473926929e-02
5.884344456074372829e+02 8.393435276472300810e-01 8.540472581202893099e-02
5.884367442346491544e+02 5.943734637373520036e-01 8.236721138824333599e-02
5.884390426044905098e+02 7.022965370708845745e-01 8.516642035741722738e-02
5.884413407169745369e+02 7.324369538655876033e-01 8.522992649064078940e-02
5.884436385721144234e+02 6.350949366604172752e-01 8.348644635588771401e-02
5.884459361699233568e+02 5.799125907804890678e-01 8.202844131862283006e-02
5.884482335104146387e+02 7.880948705299115620e-01 8.379403883447700263e-02
5.884505305936014565e+02 5.430226396025039648e-01 8.311852727213625558e-02
5.884528274194966571e+02 6.481766160213797701e-01 8.188151956099076756e-02
5.884551239881136553e+02 7.152454276346261741e-01 8.194219121310533649e-02
5.884574202994656389e+02 7.067110644438959755e-01 8.420485719243758771e-02
5.884597163535656819e+02 4.995657781947945852e-01 8.038179774749341922e-02
5.884620121504268582e+02 5.138832444719265702e-01 7.942449868805140367e-02
5.884643076900625829e+02 6.431255182395210213e-01 8.168323040689695613e-02
5.884666029724861573e+02 5.936581684455335406e-01 8.345414771270370791e-02
5.884688979977102008e+02 7.125813575174052561e-01 8.554818784762191486e-02
5.884711927657483557e+02 7.397997693466870084e-01 8.704466229197573013e-02
5.884734872766134686e+02 7.233045429274134186e-01 8.444091952829031744e-02
5.884757815303191819e+02 8.563109483632092012e-01 8.722947860220151006e-02
5.884780755268780013e+02 7.997147835105830049e-01 8.198943901633540254e-02
5.884803692663036827e+02 5.386054772718790185e-01 8.027950385209259299e-02
5.884826627486090729e+02 6.685073922792263978e-01 8.387585393800527089e-02
5.884849559738074731e+02 7.654517157909044300e-01 8.385579661106978833e-02
5.884872489419120711e+02 7.633460543454747560e-01 8.350054312060412043e-02
5.884895416529360546e+02 7.076401568500266803e-01 8.529894759629717826e-02
5.884918341068923837e+02 7.371814723711216377e-01 8.102866670576688857e-02
5.884941263037944736e+02 6.878044574747453899e-01 8.405856858171241452e-02
5.884964182436553983e+02 7.102936559382521109e-01 8.132045607280384558e-02
5.884987099264882318e+02 8.086697384092442764e-01 8.358846011589793346e-02
5.885010013523063890e+02 6.609753039612035197e-01 7.949524086313279614e-02
5.885032925211229440e+02 7.167339534133566614e-01 8.257188741084171835e-02
5.885055834329508571e+02 6.697866388561783957e-01 8.234078594691029984e-02
5.885078740878035433e+02 7.282758678818262998e-01 8.380372798610252749e-02
5.885101644856940766e+02 7.263985657553604369e-01 8.327299387890832461e-02
5.885124546266358720e+02 7.998519112425271915e-01 8.475828910936047955e-02
5.885147445106417763e+02 7.440901407940337942e-01 8.371997919469698068e-02
5.885170341377249770e+02 6.708351216149307517e-01 8.314584132827948504e-02
5.885193235078986618e+02 7.388708151785569056e-01 8.408257426379159294e-02
5.885216126211762457e+02 7.744578066684230100e-01 8.592717586456269374e-02
5.885239014775705755e+02 8.514031691489498677e-01 8.774273136250750060e-02
5.885261900770950660e+02 6.486725255738320373e-01 8.368128624517115477e-02
5.885284784197627914e+02 7.348878343998954676e-01 8.270019425139056579e-02
5.885307665055869393e+02 6.647740595837253741e-01 8.245338674647938182e-02
5.885330543345808110e+02 5.420705303404824704e-01 7.985068045715400242e-02
5.885353419067571394e+02 5.850893199697825287e-01 8.074935745863863479e-02
5.885376292221295671e+02 6.190043961118650850e-01 8.093411808059464141e-02
5.885399162807110542e+02 7.008959605050615327e-01 8.362122134983002164e-02
5.885422030825149022e+02 5.311935765753760252e-01 8.146335738294457895e-02
5.885444896275541851e+02 6.057858967696123642e-01 8.174932727040369607e-02
5.885467759158419767e+02 7.151149212032413827e-01 8.004401313955367137e-02
5.885490619473915785e+02 6.798071845452001716e-01 7.928498695885878578e-02
5.885513477222198162e+02 6.578275567263428547e-01 8.154089692450791627e-02
5.885536332403488586e+02 5.689404625110632274e-01 7.677868568203453925e-02
5.885559185018016706e+02 7.185220740595823496e-01 8.553071317166359433e-02
5.885582035066014441e+02 6.601680217153593766e-01 8.145321927869154932e-02
5.885604882547710304e+02 6.160617616408022856e-01 7.986423822357351099e-02
5.885627727463331667e+02 6.197139467244016098e-01 8.125332822553674172e-02
5.885650569813111588e+02 5.704675573319786253e-01 8.116816549562631822e-02
5.885673409597275167e+02 7.693942566741233113e-01 8.110937159279456299e-02
5.885696246816056600e+02 6.735077870575950643e-01 8.111762641937918239e-02
5.885719081469682123e+02 6.301050804051565590e-01 8.240413964218896992e-02
5.885741913558384795e+02 6.283034042553302667e-01 8.208301577932516913e-02
5.885764743082388577e+02 8.192896036481509547e-01 8.645307407441417402e-02
5.885787570041929939e+02 6.495306467254703398e-01 8.331092092645868419e-02
5.885810394437232844e+02 6.883925447470184977e-01 8.375682316798230276e-02
5.885833216268529213e+02 6.987874993105065435e-01 8.331521504060065975e-02
5.885856035536048694e+02 7.223623904162402853e-01 8.266465319691584934e-02
5.885878852240022070e+02 6.398083020909989260e-01 8.285211231774501639e-02
5.885901666380675579e+02 5.422121379900359806e-01 8.080823818171319062e-02
5.885924477958240004e+02 6.221458311705534427e-01 8.109955078614684842e-02
5.885947286972947268e+02 6.940960517554327636e-01 7.919427156082731178e-02
5.885970093425023606e+02 8.442369772195955635e-01 8.283444556758152999e-02
5.885992897314702077e+02 6.221654914364488365e-01 8.244423768220503213e-02
5.886015698642206644e+02 5.776055596938105552e-01 8.091414342024683126e-02
5.886038497407772638e+02 6.893013068665440057e-01 8.185589122797062855e-02
5.886061293611627434e+02 5.649420910653466521e-01 8.029369928815605073e-02
5.886084087254001815e+02 6.886766594013649101e-01 8.303973773395265101e-02
5.886106878335122019e+02 6.025631350758130500e-01 8.042565021279267368e-02
5.886129666855219966e+02 6.546127894935551694e-01 8.123024351864814585e-02
5.886152452814526441e+02 6.339303994612198734e-01 8.332185514978457386e-02
5.886175236213268818e+02 7.759533827282137919e-01 8.118791068392414156e-02
5.886198017051675606e+02 6.576436002066170516e-01 8.299271514208057809e-02
5.886220795329981001e+02 6.628975925877848008e-01 8.336105057991616274e-02
5.886243571048408967e+02 6.499122306990174902e-01 8.164202989269415955e-02
5.886266344207194834e+02 6.376102664355456362e-01 8.098968705708042837e-02
5.886289114806562566e+02 5.843485919175490650e-01 8.045584233268057717e-02
5.886311882846745220e+02 6.336704273341560167e-01 7.963339102894215205e-02
5.886334648327970172e+02 5.853964290414673810e-01 8.212618459122718317e-02
5.886357411250471614e+02 7.450182163586342998e-01 8.385314621256084733e-02
5.886380171614472374e+02 7.441579642507659687e-01 8.040294955403123889e-02
5.886402929420205510e+02 7.949789184725492008e-01 1.094012969521943185e-01
5.886425684667901805e+02 5.947155511307982145e-01 8.067377778627370100e-02
5.886448437357789771e+02 7.066181697572674336e-01 8.490963497114659142e-02
5.886471187490097918e+02 7.640374019335081091e-01 8.408278375282221551e-02
5.886493935065055894e+02 5.851208960477711774e-01 8.301713593642974509e-02
5.886516680082895618e+02 7.374203990300224332e-01 8.461599346966165724e-02
5.886539422543844466e+02 5.631874063190217550e-01 8.202064508342549187e-02
5.886562162448130948e+02 6.517134629523514411e-01 8.430317821908074605e-02
5.886584899795986985e+02 7.723564827280486877e-01 8.285787718629473997e-02
5.886607634587639950e+02 6.787425573687869695e-01 8.373718257778088592e-02
5.886630366823322902e+02 6.805775753686194030e-01 7.919642019641334740e-02
5.886653096503262077e+02 6.246555587008603139e-01 8.252380038539190721e-02
5.886675823627687123e+02 7.214044728907483828e-01 8.304392245113717541e-02
5.886698548196831098e+02 6.527447884978367920e-01 8.199324107163834252e-02
5.886721270210919101e+02 5.210687888319460725e-01 7.918584685276891522e-02
5.886743989670184192e+02 7.680440190953889967e-01 8.513071963173982071e-02
5.886766706574853742e+02 6.490699521889543577e-01 8.167303500663034010e-02
5.886789420925158538e+02 6.559076981584246457e-01 8.186246587192357038e-02
5.886812132721327089e+02 6.912257916873529862e-01 8.179555045136159552e-02
5.886834841963589042e+02 6.221715589808858304e-01 8.289834502682141837e-02
5.886857548652174046e+02 5.728903139183076920e-01 8.035661427617246666e-02
5.886880252787315158e+02 7.341804671209912758e-01 8.398187201649895406e-02
5.886902954369237477e+02 7.034984820568193076e-01 8.162225037121566273e-02
5.886925653398169516e+02 5.993961833885261825e-01 8.121787198326310686e-02
5.886948349874343194e+02 7.607022246227097551e-01 8.309322925376615154e-02
5.886971043797990433e+02 6.819649877876611255e-01 8.433058453379932429e-02
5.886993735169338606e+02 5.791439403959635079e-01 8.059476866636121339e-02
5.887016423988615088e+02 6.247266156398167958e-01 8.048364483133464697e-02
5.887039110256052936e+02 6.009843618289288925e-01 7.838189833603821655e-02
5.887061793971879524e+02 6.203305308304657428e-01 8.085172429421942641e-02
5.887084475136325636e+02 6.090710744843084168e-01 8.180514034808906987e-02
5.887107153749620920e+02 6.090512088225242815e-01 8.185100878348723630e-02
5.887129829811992749e+02 6.622301999850347398e-01 8.330819755934695814e-02
5.887152503323673045e+02 6.060645736668683892e-01 8.204698229153591094e-02
5.887175174284891455e+02 6.589565867422747525e-01 8.231997687810931053e-02
5.887197842695876489e+02 6.618167482974685045e-01 8.482310183366729983e-02
5.887220508556856657e+02 7.080365963297616805e-01 8.099480933971674179e-02
5.887243171868063882e+02 6.082447468414029501e-01 7.780901425688666051e-02
5.887265832629724400e+02 5.316676345360944467e-01 7.813673240617256821e-02
5.887288490842071269e+02 5.166068888314052643e-01 7.958051413271682861e-02
5.887311146505334136e+02 5.858375313538310980e-01 8.310199467104160964e-02
5.887333799619739239e+02 4.897047289947166204e-01 8.000203136751864175e-02
5.887356450185520771e+02 6.942704460566416769e-01 8.390171397556409061e-02
5.887379098202902696e+02 6.104798124921484437e-01 8.125792915574903130e-02
5.887401743672119210e+02 6.175163614446448346e-01 8.317923435472171501e-02
5.887424386593396548e+02 7.417526910381295746e-01 8.215170995700044054e-02
5.887447026966967769e+02 5.815998475661376954e-01 8.234957381201536697e-02
5.887469664793059110e+02 5.679478311975696414e-01 7.892535107704623520e-02
5.887492300071901354e+02 7.800370351121848067e-01 8.284109961863074523e-02
5.887514932803725287e+02 6.317695677045183089e-01 8.245997974791959007e-02
5.887537562988758282e+02 5.498893851792977516e-01 8.357797381241510726e-02
5.887560190627232259e+02 5.717730939711308524e-01 8.126717886114728784e-02
5.887582815719375731e+02 5.492359392401399143e-01 7.964398220746427004e-02
5.887605438265419480e+02 6.459419920968582085e-01 8.332981823148447043e-02
5.887628058265587470e+02 5.872887112619695760e-01 8.102461360028601067e-02
5.887650675720115032e+02 6.504010146774895640e-01 8.491484411005909005e-02
5.887673290629230678e+02 6.182622534649186985e-01 8.661561378723356408e-02
5.887695902993165191e+02 5.695326001628877588e-01 8.058866884995641300e-02
5.887718512812144809e+02 6.212121015566096638e-01 8.036333459742725505e-02
5.887741120086401452e+02 6.454664727640114785e-01 8.048693369995729707e-02
5.887763724816162494e+02 6.342423566913011346e-01 8.019632261281249563e-02
5.887786327001660993e+02 6.289008445932741109e-01 8.343991430919735219e-02
5.887808926643122049e+02 6.583775030029651587e-01 8.111024713357993521e-02
5.887831523740779858e+02 6.773565589002937815e-01 8.234810677396410539e-02
5.887854118294859518e+02 5.643421662303599318e-01 8.092356555210029889e-02
5.887876710305594088e+02 5.555045536677150064e-01 7.989876650772093081e-02
5.887899299773210942e+02 6.149372096315806058e-01 8.219842970659273218e-02
5.887921886697943137e+02 6.145965042005706591e-01 8.206227172797549152e-02
5.887944471080014637e+02 5.872038691158943946e-01 8.130379750518243465e-02
5.887967052919657363e+02 6.333346096450297447e-01 8.081038544155465242e-02
5.887989632217103235e+02 5.697449640398185577e-01 8.246043698963843871e-02
5.888012208972580765e+02 5.909603173814146349e-01 8.209962164515970107e-02
5.888034783186318464e+02 6.264763658850233119e-01 8.312308544998806004e-02
5.888057354858544841e+02 5.430579869898651824e-01 8.205516913077640084e-02
5.888079923989492954e+02 5.770671339810393707e-01 7.955400618921898426e-02
5.888102490579389041e+02 5.941148043596269357e-01 8.312753337695660827e-02
5.888125054628462749e+02 6.114317976496762563e-01 8.162493772158153915e-02
5.888147616136945999e+02 5.829987055303325061e-01 8.178292157747370228e-02
